"term","frequency","density","occurrence"
"accents",1,8.00864934128859e-06,0.002
"accept",28,0.000224242181556081,0.054
"acceptable",3,2.40259480238658e-05,0.006
"acceptance",5,4.0043246706443e-05,0.01
"accepted",24,0.000192207584190926,0.044
"acceptede",1,8.00864934128859e-06,0.002
"accepting",2,1.60172986825772e-05,0.004
"accesoriesnbsp",1,8.00864934128859e-06,0.002
"access",102,0.000816882232811436,0.108
"accessible",5,4.0043246706443e-05,0.01
"accessli",1,8.00864934128859e-06,0.002
"accessnbsp",1,8.00864934128859e-06,0.002
"accessopopspanp",1,8.00864934128859e-06,0.002
"accessories",5,4.0043246706443e-05,0.008
"accident",2,1.60172986825772e-05,0.004
"accommodate",1,8.00864934128859e-06,0.002
"accommodating",1,8.00864934128859e-06,0.002
"accommodations",1,8.00864934128859e-06,0.002
"accompagne",2,1.60172986825772e-05,0.004
"accompagnement",2,1.60172986825772e-05,0.004
"accompanying",2,1.60172986825772e-05,0.004
"accomplish",1,8.00864934128859e-06,0.002
"accomplished",1,8.00864934128859e-06,0.002
"accord",1,8.00864934128859e-06,0.002
"accordance",1,8.00864934128859e-06,0.002
"according",18,0.000144155688143195,0.024
"accordingly",2,1.60172986825772e-05,0.002
"account",97,0.000776838986104993,0.08
"accountability",3,2.40259480238658e-05,0.004
"accountant",2,1.60172986825772e-05,0.004
"accountantinternal",1,8.00864934128859e-06,0.002
"accounting",1,8.00864934128859e-06,0.002
"accounts",18,0.000144155688143195,0.032
"accross",1,8.00864934128859e-06,0.002
"accrued",3,2.40259480238658e-05,0.006
"accumulating",1,8.00864934128859e-06,0.002
"accumulation",1,8.00864934128859e-06,0.002
"accumulationp",1,8.00864934128859e-06,0.002
"accuracy",2,1.60172986825772e-05,0.002
"accurate",2,1.60172986825772e-05,0.004
"accurately",5,4.0043246706443e-05,0.01
"acdyuaxwjfdovdzdwoxozmwpttibuzgjglgmnikhkwjrnqgwqzvqgabaevcgw",1,8.00864934128859e-06,0.002
"acedarial",4,3.20345973651544e-05,0.004
"acedtahoma",5,4.0043246706443e-05,0.01
"aceefvrnfjkurfraxxhnnzdbhyowzuyznpsxkkzzpkqmfjfkjwfdqhsdmhjewn",1,8.00864934128859e-06,0.002
"acegvghpcybmzwuynidqogicagicbzawwbhkgyxnzdxjlcybvdxigytcgfuesbagfihlv",1,8.00864934128859e-06,0.002
"acengineerings",1,8.00864934128859e-06,0.002
"acenterbodyhtml",1,8.00864934128859e-06,0.002
"acfiecffontecfbecfpe",1,8.00864934128859e-06,0.002
"acfucxdbzgxwvgjvhhfenmfmvvervfvebkmkzejlsmytgxbgnzxpcabl",1,8.00864934128859e-06,0.002
"achbaayabmalnblgccagahevbsmcrsnrkmcomcsmslcijckklcej",1,8.00864934128859e-06,0.002
"achieve",9,7.20778440715973e-05,0.01
"achieved",6,4.80518960477315e-05,0.008
"achieves",2,1.60172986825772e-05,0.002
"achieving",3,2.40259480238658e-05,0.006
"àçîáßmemo",1,8.00864934128859e-06,0.002
"aciesnnyszipqsukhkjjhsgbmpdckbtifjobgqaozlbgfckzacodpforzbghtzbojyqe",1,8.00864934128859e-06,0.002
"acixrpgbfafehwipblfnpixoygaheighacixudahcoaamagsrqgcxycamguaaywab",1,8.00864934128859e-06,0.002
"ackno",1,8.00864934128859e-06,0.002
"acknowledge",8,6.40691947303087e-05,0.01
"acknowledged",9,7.20778440715973e-05,0.004
"acknowledgement",1,8.00864934128859e-06,0.002
"acknowledges",1,8.00864934128859e-06,0.002
"acknowledging",3,2.40259480238658e-05,0.004
"acknowledgment",1,8.00864934128859e-06,0.002
"ackwgyl",2,1.60172986825772e-05,0.004
"aclbioruckahvdrxzzzzhziklgrkuphvrhrrzphzhyilxfybhvrgwakjwcblkooqyygv",1,8.00864934128859e-06,0.002
"acmfdbazdedsgbaaqyabhezqboudonvutgfazusrxpfdrywhxaajsqtbe",1,8.00864934128859e-06,0.002
"acmhpupladbugwhnarzhdufcmfhdnyzxhiqjxggeelbbaeanpvggaonssohpi",1,8.00864934128859e-06,0.002
"àçøâ",1,8.00864934128859e-06,0.002
"ãçøµéé",1,8.00864934128859e-06,0.002
"acolornavy",1,8.00864934128859e-06,0.002
"aconite",1,8.00864934128859e-06,0.002
"acprhlpxiglherscbffxoeigushkhcqlkghiyrjjgfesrsedxaonlsbpxmyrnikpwhjvcr",1,8.00864934128859e-06,0.002
"acqodaquipjoiumgarhoqoebgguaaxqqzccqlgveayahbairzuvwiksgqmoqqq",1,8.00864934128859e-06,0.002
"acquaintance",1,8.00864934128859e-06,0.002
"acquainted",1,8.00864934128859e-06,0.002
"acquire",10,8.00864934128859e-05,0.018
"acquire funding",1,8.00864934128859e-06,0.002
"acquisition",5,4.0043246706443e-05,0.01
"acqvdihxdqugqabaamogtcaklobuyqqjlyzfiubaismwgtzaghaeauzfwjfvxysdxdbgefo",1,8.00864934128859e-06,0.002
"acre",3,2.40259480238658e-05,0.002
"äçßí",1,8.00864934128859e-06,0.002
"act",53,0.000424458415088295,0.064
"actanyfibaoiinmvinhnhmclwmapjdakraiorfqjgguewgufskljsbzehqfgcqgwgewcgc",1,8.00864934128859e-06,0.002
"acteurs",4,3.20345973651544e-05,0.004
"actigis",4,3.20345973651544e-05,0.004
"acting",5,4.0043246706443e-05,0.01
"action",20,0.000160172986825772,0.026
"actiond",2,1.60172986825772e-05,0.004
"actiondhttpresponseresponseasp",28,0.000224242181556081,0.056
"actiondhttpwwwsecuresiteservercomcgibinmailformpl",1,8.00864934128859e-06,0.002
"actiondhttpwwwsecuresiteservercomwwcmailformpl",1,8.00864934128859e-06,0.002
"actiondhttpwwwwebxpertscomwebxflyerasp",10,8.00864934128859e-05,0.002
"actiondmailtoaudconfbbmailnetsubjectdaudiocinquiry",1,8.00864934128859e-06,0.002
"actiondmailtoaudconfmarketingcomsubjectdaudiocinq",2,1.60172986825772e-05,0.004
"actiondmailtowebcmarketingcomsubjectdwebcinquiry",1,8.00864934128859e-06,0.002
"actionhttpfreeinfocgibinmanagerpl",2,1.60172986825772e-05,0.002
"actionhttpguestfriendfindercomcgibinpublicmemsearchcgi",1,8.00864934128859e-06,0.002
"actionhttpwwpicqcomwhitepagespagemehtml",1,8.00864934128859e-06,0.002
"actionhttpwwwbilsagcomiptalasp",2,1.60172986825772e-05,0.004
"actionhttpwwwdpageturningebookcomunsubscribeasp",4,3.20345973651544e-05,0.008
"actionhttpwwwhotresponderscomcgibinvarprovartrackcgitwendy",1,8.00864934128859e-06,0.002
"actionhttpwwwredlightemailcomsubmitsignupcfm",1,8.00864934128859e-06,0.002
"actionhttpwwwreliaquotecomtermlifecgibinbannerquoterespasp",1,8.00864934128859e-06,0.002
"actionmailtodturnerexcitecomsubjectws",1,8.00864934128859e-06,0.002
"actionmailtojcarterexcitecomsubjectws",2,1.60172986825772e-05,0.004
"actionmailtotaxsalebtamailnetcnsubjectinvestmentinquiry",1,8.00864934128859e-06,0.002
"actionnaire",2,1.60172986825772e-05,0.004
"actions",7,5.60605453890201e-05,0.006
"activate",2,1.60172986825772e-05,0.004
"activating",1,8.00864934128859e-06,0.002
"activation",1,8.00864934128859e-06,0.002
"activations",1,8.00864934128859e-06,0.002
"active",6,4.80518960477315e-05,0.01
"actively",4,3.20345973651544e-05,0.008
"activement",2,1.60172986825772e-05,0.004
"activities",13,0.000104112441436752,0.018
"activitiesfonttd",1,8.00864934128859e-06,0.002
"activitiesopopspanp",1,8.00864934128859e-06,0.002
"activity",12,9.61037920954631e-05,0.014
"acts",11,8.80951427541745e-05,0.01
"actsthat",1,8.00864934128859e-06,0.002
"actual",11,8.80951427541745e-05,0.012
"actually",29,0.000232250830897369,0.05
"actuallyreverses",1,8.00864934128859e-06,0.002
"actyyjgokdgsmcoozyyfrerfcuwmuurgpowcxlturaklowbefnndzgyoiiilsy",1,8.00864934128859e-06,0.002
"áµçúùspanfont",1,8.00864934128859e-06,0.002
"åçûùspanfont",1,8.00864934128859e-06,0.002
"acuzxqvdvymlcypbmrlecodgidxmbignvbgypxllbgxvdybz",1,8.00864934128859e-06,0.002
"açýldý",1,8.00864934128859e-06,0.002
"aczmgnjeyvqwjwgndmcqqihczcomdxgciwiegowipasjemiovilspygukmomktpcbkddt",1,8.00864934128859e-06,0.002
"ada",2,1.60172986825772e-05,0.004
"adapt",3,2.40259480238658e-05,0.006
"adaptées",2,1.60172986825772e-05,0.004
"adawymaukutchbupzsbyihnhabzihxhrhwdhbnueepziadrkbyhmcphxqtnrwdapqj",1,8.00864934128859e-06,0.002
"adbfontfont",1,8.00864934128859e-06,0.002
"add",24,0.000192207584190926,0.042
"added",18,0.000144155688143195,0.032
"adding",1,8.00864934128859e-06,0.002
"addingd",6,4.80518960477315e-05,0.012
"addition",8,6.40691947303087e-05,0.014
"additional",30,0.000240259480238658,0.032
"additionally",1,8.00864934128859e-06,0.002
"additionbremail",1,8.00864934128859e-06,0.002
"ªððº",1,8.00864934128859e-06,0.002
"addºchina",1,8.00864934128859e-06,0.002
"addreses",2,1.60172986825772e-05,0.004
"address",253,0.00202618828334601,0.21
"addressbfontfont",1,8.00864934128859e-06,0.002
"addressbfonttd",1,8.00864934128859e-06,0.002
"addressbr",2,1.60172986825772e-05,0.004
"addressbraccuratelybrbrbrtake",1,8.00864934128859e-06,0.002
"addressbrthats",1,8.00864934128859e-06,0.002
"addressc",1,8.00864934128859e-06,0.002
"addressdetails",2,1.60172986825772e-05,0.004
"addressed",1,8.00864934128859e-06,0.002
"addresses",105,0.000840908180835302,0.062
"addressesdatabase",2,1.60172986825772e-05,0.002
"addressesfontdiv",1,8.00864934128859e-06,0.002
"addressesfontfontp",2,1.60172986825772e-05,0.004
"addressfont",1,8.00864934128859e-06,0.002
"addressfontfont",3,2.40259480238658e-05,0.006
"addressfonttd",3,2.40259480238658e-05,0.006
"addressnbspnbspnbsp",1,8.00864934128859e-06,0.002
"addresss",1,8.00864934128859e-06,0.002
"addressspanfontptd",2,1.60172986825772e-05,0.004
"addresstdtr",1,8.00864934128859e-06,0.002
"adenophora",1,8.00864934128859e-06,0.002
"adequate",1,8.00864934128859e-06,0.002
"adeyvzsxihrtlmejtkgipdaywaqcoanhgcluumpgdjxcgarglxmjl",1,8.00864934128859e-06,0.002
"adiaaymoqhsoqekgkbhngnpigaeazulaamqadycaiiaktiaoigycdwkjsqiljuymkgrp",1,8.00864934128859e-06,0.002
"adigimavnccwauqezstxzorkjzyfewkcdjmdsuxtfivexnxmkffqejmietqgql",1,8.00864934128859e-06,0.002
"adimtawijawnihnyyziahrcdovlddyehhtyxrjacuzxqvznjv",2,1.60172986825772e-05,0.004
"adinjgwiibibjkzxiijaiignlbgxzcgfjawnpsiwiibjzwxscgfkzgluzzimcidqogicag",1,8.00864934128859e-06,0.002
"adintawiibozwlnahqijmzosigymyzgvypsiwijlepgjypiancjxm",1,8.00864934128859e-06,0.002
"adjustment",1,8.00864934128859e-06,0.002
"administer",2,1.60172986825772e-05,0.002
"administration",14,0.00011212109077804,0.018
"administrationthe",2,1.60172986825772e-05,0.004
"administrative",1,8.00864934128859e-06,0.002
"administrator",6,4.80518960477315e-05,0.012
"administrators",1,8.00864934128859e-06,0.002
"admittedly",1,8.00864934128859e-06,0.002
"admonish",1,8.00864934128859e-06,0.002
"admonished",1,8.00864934128859e-06,0.002
"adncifktgkyvahyqantdnutelaozijdwakxlyqogcswdqiwauefknkujkaeocjodaljfo",1,8.00864934128859e-06,0.002
"adnetvhenjhbweeuynabyaehaixsipdcwcyzjdyfhqqxzwjgziautmyjlnijptdrxq",1,8.00864934128859e-06,0.002
"adookuznpnnrmdaaeehmzctqcqaaaaaagllvcaazgvqadkgadmlltysrwckmklcwog",1,8.00864934128859e-06,0.002
"adopted",2,1.60172986825772e-05,0.002
"adoption",1,8.00864934128859e-06,0.002
"adqpfmynrehzvoaansfjzonhyijxacovlxhyyacyanibaonsifzqzoncjpwex",1,8.00864934128859e-06,0.002
"adres",2,1.60172986825772e-05,0.004
"adresinde",1,8.00864934128859e-06,0.002
"adress",2,1.60172986825772e-05,0.002
"adresse",3,2.40259480238658e-05,0.004
"ads",29,0.000232250830897369,0.024
"adssbrtgfzggeubsmgnqvshazabbaruggatqswgbbgrrbwwyasnipkcfbnteys",1,8.00864934128859e-06,0.002
"adtitle",9,7.20778440715973e-05,0.018
"aduatrobvqniaaekakidacdjqagamtaaejgmuavkguuzygacgifxogipuiehjgq",1,8.00864934128859e-06,0.002
"adult",41,0.000328354622992832,0.028
"adults",6,4.80518960477315e-05,0.01
"adultwebmasters",3,2.40259480238658e-05,0.002
"adv",1,8.00864934128859e-06,0.002
"advance",4,3.20345973651544e-05,0.008
"advancebr",1,8.00864934128859e-06,0.002
"advanced",8,6.40691947303087e-05,0.016
"advanced selling on ebay",1,8.00864934128859e-06,0.002
"advancefontdiv",1,8.00864934128859e-06,0.002
"advancefonttd",1,8.00864934128859e-06,0.002
"advances",1,8.00864934128859e-06,0.002
"advant",1,8.00864934128859e-06,0.002
"advantage",20,0.000160172986825772,0.026
"advantagep",1,8.00864934128859e-06,0.002
"advantages",2,1.60172986825772e-05,0.002
"advantagesupfont",1,8.00864934128859e-06,0.002
"advent",3,2.40259480238658e-05,0.004
"adventure",2,1.60172986825772e-05,0.002
"adverse",1,8.00864934128859e-06,0.002
"adversity",3,2.40259480238658e-05,0.002
"adversityâ",1,8.00864934128859e-06,0.002
"advert",1,8.00864934128859e-06,0.002
"advertise",16,0.000128138389460617,0.02
"advertised",5,4.0043246706443e-05,0.006
"advertisement",26,0.000208224882873503,0.04
"advertisementbr",1,8.00864934128859e-06,0.002
"advertisemente",1,8.00864934128859e-06,0.002
"advertisements",1,8.00864934128859e-06,0.002
"advertisepartner",1,8.00864934128859e-06,0.002
"advertiser",1,8.00864934128859e-06,0.002
"advertisers",16,0.000128138389460617,0.02
"advertising",59,0.000472510311136027,0.06
"advertisingfontbr",2,1.60172986825772e-05,0.004
"advertisingfontp",1,8.00864934128859e-06,0.002
"advertisingspan",1,8.00864934128859e-06,0.002
"adverts",1,8.00864934128859e-06,0.002
"advertsprjcsecom",1,8.00864934128859e-06,0.002
"advice",23,0.000184198934849638,0.04
"adviceabr",2,1.60172986825772e-05,0.004
"advicer",5,4.0043246706443e-05,0.004
"advise",2,1.60172986825772e-05,0.004
"adviseby",1,8.00864934128859e-06,0.002
"advised",15,0.000120129740119329,0.014
"advisement",5,4.0043246706443e-05,0.01
"adviser",7,5.60605453890201e-05,0.008
"advises",2,1.60172986825772e-05,0.002
"adviso",5,4.0043246706443e-05,0.01
"advisor",5,4.0043246706443e-05,0.01
"advocate",4,3.20345973651544e-05,0.008
"advocating",1,8.00864934128859e-06,0.002
"adwcxgxozjsgezehoewssmxkhkxeqgocnugjigpxyinexhgvvsfmnbfnscypa",1,8.00864934128859e-06,0.002
"adxogbbternvxgubdetnaphbswkevfscoadwzqeqvtypbrwudpdiwmfcrdcnireggxck",1,8.00864934128859e-06,0.002
"adybhbhlcvamidmesmmrahoyhduacjhspuwuetpazieojidpyedbibnfxihtcctk",1,8.00864934128859e-06,0.002
"adzphpaawjlbvhzseiaixigdmarpfxastxrccjmeyespcwoysawycpjoqlgynmuokleoq",1,8.00864934128859e-06,0.002
"adzxljwgldisbaksbrzxopawjjrtmuuwzehsjmgzokjyrqkjwhatbgvluwcyfqew",1,8.00864934128859e-06,0.002
"æâá",1,8.00864934128859e-06,0.002
"ãëµæçøµîµµï",1,8.00864934128859e-06,0.002
"âêàì",1,8.00864934128859e-06,0.002
"æªî",1,8.00864934128859e-06,0.002
"äéàìºíæûàç",1,8.00864934128859e-06,0.002
"æäìøücºúvrðßrñµíþemarketeràóãàøóðµäöðµèòäëßóãëóàþßmððiänîóbr",1,8.00864934128859e-06,0.002
"æáöí",3,2.40259480238658e-05,0.002
"aebbivucusakcuqftemuhjnwhekfawfgmlgsubfocixihvnebqpezxbjljgflncb",1,8.00864934128859e-06,0.002
"æçâàì",1,8.00864934128859e-06,0.002
"æµµçí",1,8.00864934128859e-06,0.002
"àëçïô",1,8.00864934128859e-06,0.002
"åëçøµµ",1,8.00864934128859e-06,0.002
"aedsdlscyvekfyguehodzonuxuelxapqxvqhriuxnjahrqlcrt",2,1.60172986825772e-05,0.004
"aeedeethichzorweoirceepadfgnbqcynufmlarsnrqpbtvoneccyokdrknlyz",1,8.00864934128859e-06,0.002
"aeeoyvddbjpkzyrzvnmgfvvagqejl",1,8.00864934128859e-06,0.002
"æêqüg",1,8.00864934128859e-06,0.002
"ãèfhk",4,3.20345973651544e-05,0.002
"aeiabkkkzkzjpujaekptgtyhbdohhwhxjexgeprftrwlmxacbezaszwnikrukcqbugqqjxb",1,8.00864934128859e-06,0.002
"æïó",1,8.00864934128859e-06,0.002
"aejkxgponchunjcswhsqkgsctkmhgkbcchdgcgtabyloibfagsqlkfajbjboqcvrfdqxzav",1,8.00864934128859e-06,0.002
"aejqkfgomtqerlpbjxbagjoehwbhrunvsjzbyqaiadessikqhogycymwdifrch",1,8.00864934128859e-06,0.002
"aelttirwrgcdcnqscclvbocklmafaqdotweizakscujzmktsa",1,8.00864934128859e-06,0.002
"aembysloqxruaefkbdgebwhyiqpqheyygognodlaiaatwsfhmxwbcesqvqahuwcidiixynr",1,8.00864934128859e-06,0.002
"aeoaayoaaaaaaaaaaaaafcvwyfklcuxrmplfaugaeaaaaaaaaaaaaaaaaaaaaaaaaaaa",1,8.00864934128859e-06,0.002
"äêôâèõöáèõ",1,8.00864934128859e-06,0.002
"æõíðåþdirect",1,8.00864934128859e-06,0.002
"æõíºáùãæbanner",1,8.00864934128859e-06,0.002
"aercfkqpgmoabxgitiighwhhswfwoebroqblkxgrjbzanomiiqnikehpabpthkioce",1,8.00864934128859e-06,0.002
"aercjkzsrjljchjjtjmtwjllxldbxemgqvyetoxvgohkiesyxxkqfzkrymfz",1,8.00864934128859e-06,0.002
"aetgqqzzqnwamcubcozrarfdclddbsponjppzzmvlatxdegzrobclkyhanrlt",1,8.00864934128859e-06,0.002
"áëûçõïùnbspbrfontspanfont",1,8.00864934128859e-06,0.002
"æûºðß",1,8.00864934128859e-06,0.002
"æûºðßâ",1,8.00864934128859e-06,0.002
"aeutgawatkgwhgaczqaeqagegbsjcjbfqkddmcraqppiaayqbditawtaqwaixbemafzte",1,8.00864934128859e-06,0.002
"aewjxbraihggkhoapdaaaaxrwolhnvyunkxfwywdujaacqklgaakgfwfktwhaaaklipije",1,8.00864934128859e-06,0.002
"aewssdimaqfojuqcphfllykihdunxgrcvtuquplyhjlipkqczbbhikuqabqzbyjbuq",1,8.00864934128859e-06,0.002
"aewuhbhtujyezgbiaefownmylgeppigyeklhevoaucbqlqasseyhcsooxtjajnaw",1,8.00864934128859e-06,0.002
"a excellent",1,8.00864934128859e-06,0.002
"aexdrrqcegystxycxveouincffaqnzqfjitkcrssulhldawvgafssrrontigzc",1,8.00864934128859e-06,0.002
"afb",2,1.60172986825772e-05,0.002
"afdodzgponmgrlxcdpiptltaavabbwrwewgmqbtueomebptngqnzmnwaecxfxew",1,8.00864934128859e-06,0.002
"afevueitbpbqfyoznulyfpevxoenjsiyksjawbbncqnsleztlmokxe",1,8.00864934128859e-06,0.002
"afewfsaktbrmwprwxkmtrkbhtyzgzzypcwyvaojjwxrgtvalisloejjxawacgg",1,8.00864934128859e-06,0.002
"affairs",11,8.80951427541745e-05,0.004
"affected",3,2.40259480238658e-05,0.006
"affecting",1,8.00864934128859e-06,0.002
"affidavit",2,1.60172986825772e-05,0.002
"affidavits",1,8.00864934128859e-06,0.002
"affili",1,8.00864934128859e-06,0.002
"affiliate",21,0.00016818163616706,0.042
"affiliated",12,9.61037920954631e-05,0.024
"affiliateoptoutbtamailnetcn",1,8.00864934128859e-06,0.002
"affiliates",9,7.20778440715973e-05,0.016
"affiliatesnortonremovemehtmlclick",2,1.60172986825772e-05,0.004
"affirmation",1,8.00864934128859e-06,0.002
"affirmed",1,8.00864934128859e-06,0.002
"affix",1,8.00864934128859e-06,0.002
"affixed",1,8.00864934128859e-06,0.002
"affluent",2,1.60172986825772e-05,0.002
"afford",2,1.60172986825772e-05,0.004
"affordable",12,9.61037920954631e-05,0.022
"afghanistan",1,8.00864934128859e-06,0.002
"afgytukhpjliizkdamuvtlhajmnnmrlygykexwahaxungibmvisydynqp",2,1.60172986825772e-05,0.004
"afhppfdtnzsbeuradzddtwghhbujtpxdvnsyljizzzzlgnjwnbnlvnsp",1,8.00864934128859e-06,0.002
"afin",2,1.60172986825772e-05,0.004
"afizgovmadnvqqqwagvaitwkaonuabjuimegxzjkwziuaqdyayggplmacgqxusakwdlndkazp",1,8.00864934128859e-06,0.002
"afjbpqfckqunjkkpalgvzvgulrraepyljtgfxinuxnvfnfbdfaxtwbjw",2,1.60172986825772e-05,0.004
"afjsyokprorritvjxkaczvguanptagaraasyqqfmeiewhkqddpdkgagwgsqcqgbxysrjms",1,8.00864934128859e-06,0.002
"afmbajcbwnvqozacxiwdfhxqccqcvmllwjdcxdjhzuwwtitiurofvpbyfse",2,1.60172986825772e-05,0.004
"afontfont",2,1.60172986825772e-05,0.004
"afontfontb",2,1.60172986825772e-05,0.004
"afontp",1,8.00864934128859e-06,0.002
"afontptdtrtabletable",5,4.0043246706443e-05,0.01
"afooter",2,1.60172986825772e-05,0.004
"afooterhover",2,1.60172986825772e-05,0.004
"afootervisited",2,1.60172986825772e-05,0.004
"afqaaqbaguababzaguaaqbaguaiaaadyaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaeaaaaa",2,1.60172986825772e-05,0.004
"afr",1,8.00864934128859e-06,0.002
"afraid",2,1.60172986825772e-05,0.004
"afraidthe",1,8.00864934128859e-06,0.002
"afrdljfpchwrmujhaeyzdxssmzghxpdryeytuyftugvopltafqwgafafoh",2,1.60172986825772e-05,0.004
"afrgaeyumsqxbbltswxzhxbkrrmrhbqrmmtdptabslmawudfxcsevrcxavfahqaazaf",1,8.00864934128859e-06,0.002
"africa",23,0.000184198934849638,0.028
"africafontp",1,8.00864934128859e-06,0.002
"african",18,0.000144155688143195,0.016
"africanamerican",9,7.20778440715973e-05,0.002
"africanamericans",6,4.80518960477315e-05,0.002
"africanbsp",1,8.00864934128859e-06,0.002
"africaoption",1,8.00864934128859e-06,0.002
"africawhere",1,8.00864934128859e-06,0.002
"afssixpgopmoxnewwaotogqlllntcvcpkdaetfkmoiovqgqoloajrgtcdrkq",1,8.00864934128859e-06,0.002
"after",1,8.00864934128859e-06,0.002
"afternoon",1,8.00864934128859e-06,0.002
"afterthefactb",4,3.20345973651544e-05,0.008
"afvhcfwofylynebfqrksnrhibfihifxnguiwiofwduxcynvucgtbfnsgwgwqe",1,8.00864934128859e-06,0.002
"afwahgaaapyamzmamyzzplmmcyzzpmwaamzmzzpmzzmzmwbmzgazmazmznmzmzwcz",1,8.00864934128859e-06,0.002
"afyyndozjnmbfhbmbcsfamsrvmyzkgshmqmysmjnvmmkxbhlfbrshlqpamxcfqwph",1,8.00864934128859e-06,0.002
"agaaaaawpoaaaaap",2,1.60172986825772e-05,0.004
"agaaadibagauaaaanaaaabmcawabaaaaagaaagmhbaabaaaasaaaapgbaabttzaabeqit",1,8.00864934128859e-06,0.002
"agaadhcsuecazhdwlkzxmaaaaaeaaaaaeaaajaaaacqaaaaaa",1,8.00864934128859e-06,0.002
"again",42,0.000336363272334121,0.066
"againbr",1,8.00864934128859e-06,0.002
"againbrbrfollow",1,8.00864934128859e-06,0.002
"againbrbrthe",1,8.00864934128859e-06,0.002
"againfont",1,8.00864934128859e-06,0.002
"againi",1,8.00864934128859e-06,0.002
"againifontfontbtd",8,6.40691947303087e-05,0.016
"againnbsp",3,2.40259480238658e-05,0.006
"agalcmdkyqqcxdhwsnkhuhkrwyzszluhltkzboppldoacukahpzespdlulwahsaeadafueab",1,8.00864934128859e-06,0.002
"agamaaaagaaaabibawabaaaaaqaaabobbqabaaaajaaaabsbbqabaaaalaaaacgbawabaaaa",1,8.00864934128859e-06,0.002
"agamqiiouqilojqmukeclhalkgjlxidfektgeicjdivaivqmugfmarmkisvoryysuk",1,8.00864934128859e-06,0.002
"agauaaaapgeaaagrbwaeaaaaaqidaakrbqabaaaaugeaaasscgabaaaawgeaaawsbqabaaaa",1,8.00864934128859e-06,0.002
"agbngbsnzwpadybnhufuagwpdccanhufugabdccnzwagbngbsnzw",1,8.00864934128859e-06,0.002
"agdsjlfeuoaqcszgdjtmbtbtdgppdnnqzfwdbxxphyvhxkskbspddpqzttxviexn",1,8.00864934128859e-06,0.002
"age",66,0.000528570856525047,0.054
"agefont",1,8.00864934128859e-06,0.002
"agefonttd",1,8.00864934128859e-06,0.002
"agehbscbyuzyskyzhnsallaaaiezbcgqgbesqhbfekwgljgdoacaklwbsogkagirmimsfdd",1,8.00864934128859e-06,0.002
"agence",2,1.60172986825772e-05,0.002
"agencies",13,0.000104112441436752,0.016
"agenciesbr",2,1.60172986825772e-05,0.004
"agenciesfontfontblockquote",3,2.40259480238658e-05,0.006
"agency",8,6.40691947303087e-05,0.01
"agenda",2,1.60172986825772e-05,0.004
"agendas",1,8.00864934128859e-06,0.002
"agent",28,0.000224242181556081,0.026
"agentdealerrepresentative",1,8.00864934128859e-06,0.002
"agentfonttd",3,2.40259480238658e-05,0.002
"agents",30,0.000240259480238658,0.028
"agentsfontbtd",1,8.00864934128859e-06,0.002
"ages",7,5.60605453890201e-05,0.008
"agesb",1,8.00864934128859e-06,0.002
"agfawyonvybcgjzgvmyxvsdcnwtuwponcjwvcrbgudqoivtlbmrpzltltncjxaxrs",1,8.00864934128859e-06,0.002
"agfhezkbddmatiisbpfmbhqejacfqjsdcgmteoajrxbevlpbplhazplbsjaddzzbvc",1,8.00864934128859e-06,0.002
"agfnofnqaakrrlnlcnuavhmpjcnjttbmptzbfoxwfyopgbdoenjhfctrcmkj",1,8.00864934128859e-06,0.002
"agfyawnigfuzcbpbwlzglhdgugawzxnbwvudcxagvuigigzhbwlsesbawxsigpv",1,8.00864934128859e-06,0.002
"agfzsbagugcftzsbyawdodhmgyxmgdghligyawdpbmfsicdtgywk",2,1.60172986825772e-05,0.004
"aggression",2,1.60172986825772e-05,0.002
"aggressive",1,8.00864934128859e-06,0.002
"aghaesowroocnqgqvnicddiapxptawcglawtuydshxanutguceiadrmffajimwsevgnhdv",1,8.00864934128859e-06,0.002
"aghast",2,1.60172986825772e-05,0.002
"agiazqagafaaaabvahqabwbzaggabwbwacaangauadaaaaabadhcsuebgxkuevhiffywxp",1,8.00864934128859e-06,0.002
"aging",17,0.000136147038801906,0.014
"agingbr",2,1.60172986825772e-05,0.004
"agingfontfontfontb",1,8.00864934128859e-06,0.002
"agitated",1,8.00864934128859e-06,0.002
"agkptzegmbaagaxkbhwskachoiaghbkiabgamddaayqihjsjeerwasohhaadahslugedmqb",1,8.00864934128859e-06,0.002
"agldywihoubysqwintlykwpqkbowoukyclxgdlqzobbetouhmcbxqdxhcrohhfmu",1,8.00864934128859e-06,0.002
"aglwcgvkihdpdghpbiayncbobvycylzvbnqpcwpiancgkphagywxp",1,8.00864934128859e-06,0.002
"aglzigxpbmugbsetwvdtlzvbnqpgkpgzvbnqgysbiiingrjawmdaiiakzmfjzti",1,8.00864934128859e-06,0.002
"agmdbgggdaeagidaqacawqferihbjfbefhbxqicygrfryxizkhsdikqllbfaznfriyjgpki",1,8.00864934128859e-06,0.002
"agmhmvtpeohfeuneerrcqzovnurlcjpubgfhwlqfvzxcqzptttodvctjhkiv",1,8.00864934128859e-06,0.002
"agmhpwjajixvdfwdgguzvgyfmvpwyzhxhcxvtjrqqtsytjnvzmlv",2,1.60172986825772e-05,0.004
"agmrbbihmvetfeefijiufxcogrmjsoceviksssrdvgmrewchodothhjwrfeabkbaqeb",1,8.00864934128859e-06,0.002
